x,y,z,lithology_index,density_true,density_inverted,density_residual,resistivity_log10_true,resistivity_log10_inverted,chargeability_mrad,magnetic_susceptibility,gravity_proxy_mgal,magnetic_proxy_nt,display_contrast_index
450.000,700.000,-120.000,2,2.008801,2.141845,0.133044,1.801741,1.796637,15.472536,0.00760654,-4.038689,7.442074,1.832283
500.000,700.000,-120.000,7,3.083161,2.508115,-0.575046,2.887476,2.209357,3.283476,0.02639508,6.787277,37.711019,7.708241
550.000,700.000,-120.000,2,2.147797,2.256050,0.108253,1.989697,1.892390,11.207215,0.01635247,-2.426235,22.339792,2.365073
600.000,700.000,-120.000,2,1.984236,2.046595,0.062359,1.636345,1.572874,22.335234,0.00714980,-4.008711,6.882200,1.688149
650.000,700.000,-120.000,2,1.987129,2.018176,0.031047,1.636726,1.522943,22.163880,0.00697674,-3.961955,6.604586,1.691804
700.000,700.000,-120.000,2,2.071717,2.072203,0.000487,1.831576,1.649401,12.879406,0.00699381,-3.114728,6.637924,1.972750
750.000,700.000,-120.000,2,2.079810,2.110834,0.031024,1.849754,1.738369,12.012295,0.00699883,-3.032547,6.647621,1.999450
800.000,700.000,-120.000,2,2.080009,2.118467,0.038457,1.850017,1.756512,12.001160,0.00700261,-3.030054,6.653821,2.000089
850.000,700.000,-120.000,2,2.080265,2.108021,0.027756,1.850302,1.754136,12.000182,0.00702197,-3.026585,6.683063,2.001212
900.000,700.000,-120.000,2,2.081112,2.062157,-0.018955,1.851264,1.748190,12.000024,0.00709104,-3.015079,6.787068,2.005057
950.000,700.000,-120.000,2,2.082483,2.041913,-0.040569,1.852821,1.742446,12.000003,0.00720313,-2.996468,6.955827,2.011285
1000.000,700.000,-120.000,2,2.082988,2.041757,-0.041231,1.853395,1.742714,12.000000,0.00724446,-2.989608,7.018046,2.013581
1050.000,700.000,-120.000,2,2.081940,2.040432,-0.041507,1.852204,1.741135,12.000000,0.00715869,-3.003844,6.888915,2.008816
1100.000,700.000,-120.000,2,2.080679,2.038836,-0.041843,1.850772,1.739282,12.000000,0.00705557,-3.020962,6.733657,2.003087
1150.000,700.000,-120.000,2,2.080128,2.037850,-0.042278,1.850146,1.738185,12.000000,0.00701049,-3.028443,6.665801,2.000583
1200.000,700.000,-120.000,2,2.080013,2.035697,-0.044316,1.850015,1.736219,12.000000,0.00700107,-3.030007,6.651610,2.000059
0.000,750.000,-120.000,2,2.073363,2.031295,-0.042068,1.844193,1.731931,12.298663,0.00693363,-3.119415,6.520579,1.981748
50.000,750.000,-120.000,2,2.063397,2.022002,-0.041395,1.835472,1.723149,12.747154,0.00683397,-3.253409,6.326233,1.954341
100.000,750.000,-120.000,2,2.045063,2.006632,-0.038431,1.819430,1.708550,13.572177,0.00665063,-3.499897,5.968723,1.903923
150.000,750.000,-120.000,2,2.018164,1.986419,-0.031745,1.795893,1.689438,14.782627,0.00638164,-3.861538,5.444195,1.829951
200.000,750.000,-120.000,2,1.987943,2.007599,0.019656,1.769450,1.705722,16.142583,0.00607943,-4.267845,4.854881,1.746842
250.000,750.000,-120.000,2,1.964724,2.058295,0.093571,1.749134,1.747251,17.187402,0.00584724,-4.580001,4.402126,1.682992
300.000,750.000,-120.000,2,1.958583,2.054092,0.095509,1.743760,1.742058,17.463754,0.00578583,-4.662566,4.282373,1.666104
350.000,750.000,-120.000,2,1.972432,2.007537,0.035104,1.755878,1.677485,16.840552,0.00592432,-4.476374,4.552428,1.704188
400.000,750.000,-120.000,2,1.999852,2.008805,0.008953,1.779880,1.633705,15.606857,0.00619942,-4.107769,5.088609,1.779612
450.000,750.000,-120.000,2,2.035314,2.098015,0.062701,1.816225,1.724694,14.112756,0.00705328,-3.650415,6.605709,1.887764
500.000,750.000,-120.000,2,2.188125,2.339316,0.151191,2.073604,2.055796,9.604197,0.02019883,-2.047649,28.797400,2.555387
550.000,750.000,-120.000,2,2.207120,2.341807,0.134687,2.092084,2.039937,9.201597,0.02121459,-1.807162,30.546574,2.621680
600.000,750.000,-120.000,2,2.007987,2.082123,0.074137,1.685007,1.628313,20.277849,0.00762650,-3.761653,7.692929,1.771449
650.000,750.000,-120.000,2,1.973608,2.014856,0.041248,1.603749,1.512156,23.731643,0.00698763,-4.093008,6.625512,1.646179
700.000,750.000,-120.000,2,2.067074,2.057069,-0.010005,1.820368,1.613527,13.412279,0.00699638,-3.159999,6.642932,1.957124
750.000,750.000,-120.000,2,2.079794,2.084131,0.004337,1.849634,1.676701,12.017760,0.00699931,-3.032513,6.648606,1.999361
800.000,750.000,-120.000,2,2.080005,2.087719,0.007714,1.850010,1.685276,12.000689,0.00700151,-3.030112,6.652208,2.000051
850.000,750.000,-120.000,2,2.080153,2.087663,0.007510,1.850175,1.686274,12.000106,0.00701272,-3.028102,6.669135,2.000701
900.000,750.000,-120.000,2,2.080644,2.071811,-0.008833,1.850732,1.691790,12.000014,0.00705269,-3.021442,6.729329,2.002927
950.000,750.000,-120.000,2,2.081437,2.045785,-0.035652,1.851633,1.731709,12.000002,0.00711756,-3.010671,6.826999,2.006531
1000.000,750.000,-120.000,2,2.081729,2.040363,-0.041366,1.851965,1.740643,12.000000,0.00714148,-3.006701,6.863008,2.007860
1050.000,750.000,-120.000,2,2.081123,2.039446,-0.041677,1.851276,1.739953,12.000000,0.00709184,-3.014940,6.788273,2.005102
1100.000,750.000,-120.000,2,2.080393,2.038423,-0.041970,1.850447,1.738810,12.000000,0.00703216,-3.024847,6.698417,2.001787
1150.000,750.000,-120.000,2,2.080074,2.037797,-0.042277,1.850084,1.738111,12.000000,0.00700607,-3.029177,6.659145,2.000337
1200.000,750.000,-120.000,2,2.080008,2.036484,-0.043524,1.850009,1.736908,12.000000,0.00700062,-3.030082,6.650932,2.000034
0.000,800.000,-120.000,2,2.076990,2.034539,-0.042451,1.847367,1.735006,12.135436,0.00696990,-3.070648,6.591311,1.991723
50.000,800.000,-120.000,2,2.072471,2.029953,-0.042518,1.843412,1.730693,12.338815,0.00692471,-3.131411,6.503180,1.979295
100.000,800.000,-120.000,2,2.064157,2.022268,-0.041889,1.836137,1.723426,12.712942,0.00684157,-3.243187,6.341058,1.956431
150.000,800.000,-120.000,2,2.051959,2.011678,-0.040281,1.825464,1.713400,13.261850,0.00671959,-3.407182,6.103198,1.922887
200.000,800.000,-120.000,2,2.038254,2.000895,-0.037360,1.813473,1.703060,13.878555,0.00658254,-3.591432,5.835959,1.885199
250.000,800.000,-120.000,2,2.027725,2.001476,-0.026250,1.804260,1.701697,14.352354,0.00647725,-3.732987,5.630647,1.856245
300.000,800.000,-120.000,2,2.024941,2.010204,-0.014736,1.801823,1.683096,14.477673,0.00644941,-3.770428,5.576342,1.848587
350.000,800.000,-120.000,2,2.031221,2.027882,-0.003339,1.807318,1.648854,14.195067,0.00651221,-3.685995,5.698804,1.865857
400.000,800.000,-120.000,2,2.043652,2.050227,0.006576,1.818197,1.644617,13.635695,0.00663667,-3.518871,5.941458,1.900046
450.000,800.000,-120.000,2,2.059028,2.089255,0.030227,1.833386,1.695849,12.976960,0.00695336,-3.318484,6.510740,1.945800
500.000,800.000,-120.000,2,2.155288,2.277395,0.122106,1.999536,1.936316,10.213279,0.01561083,-2.323525,21.112861,2.374381
550.000,800.000,-120.000,7,3.127041,2.534569,-0.592472,2.928447,2.220694,2.000000,0.02743015,7.363414,39.559883,7.839690
600.000,800.000,-120.000,2,2.037048,2.171869,0.134821,1.744081,1.727104,18.092851,0.00869936,-3.464271,9.505284,1.880909
650.000,800.000,-120.000,2,1.963341,2.022669,0.059328,1.578669,1.514817,24.926872,0.00700079,-4.192479,6.649671,1.611593
700.000,800.000,-120.000,2,2.060212,2.051848,-0.008364,1.804068,1.600431,14.187792,0.00699836,-3.227541,6.646796,1.934136
750.000,800.000,-120.000,2,2.079683,2.077308,-0.002376,1.849313,1.660626,12.032841,0.00699967,-3.033463,6.649335,1.998965
800.000,800.000,-120.000,2,2.079998,2.082013,0.002015,1.849999,1.671799,12.000345,0.00700037,-3.030207,6.650530,2.000005
850.000,800.000,-120.000,2,2.080040,2.082151,0.002111,1.850046,1.672740,12.000048,0.00700337,-3.029639,6.655062,2.000185
900.000,800.000,-120.000,2,2.080171,2.076256,-0.003915,1.850194,1.681874,12.000006,0.00701396,-3.027869,6.671019,2.000775
950.000,800.000,-120.000,2,2.080381,2.044542,-0.035839,1.850433,1.729567,12.000001,0.00703115,-3.025014,6.696900,2.001731
1000.000,800.000,-120.000,2,2.080458,2.038742,-0.041716,1.850521,1.738684,12.000000,0.00703749,-3.023962,6.706442,2.002083
1050.000,800.000,-120.000,2,2.080297,2.038313,-0.041984,1.850338,1.738659,12.000000,0.00702434,-3.026145,6.686639,2.001352
1100.000,800.000,-120.000,2,2.080104,2.037944,-0.042160,1.850118,1.738261,12.000000,0.00700852,-3.028770,6.662829,2.000473
1150.000,800.000,-120.000,2,2.080020,2.037716,-0.042304,1.850022,1.738007,12.000000,0.00700161,-3.029918,6.652423,2.000089
1200.000,800.000,-120.000,2,2.080002,2.037109,-0.042893,1.850002,1.737455,12.000000,0.00700016,-3.030158,6.650247,2.000009
0.000,850.000,-120.000,2,2.078942,2.036460,-0.042482,1.849075,1.736794,12.047588,0.00698942,-3.044402,6.629379,1.997092
50.000,850.000,-120.000,2,2.077354,2.034654,-0.042701,1.847685,1.735104,12.119049,0.00697354,-3.065753,6.598412,1.992725
100.000,850.000,-120.000,2,2.074433,2.031606,-0.042828,1.845129,1.732265,12.250506,0.00694433,-3.105027,6.541448,1.984691
150.000,850.000,-120.000,2,2.070147,2.027407,-0.042740,1.841379,1.728143,12.443375,0.00690147,-3.162650,6.457871,1.972905
200.000,850.000,-120.000,2,2.065332,2.023252,-0.042080,1.837165,1.723073,12.660066,0.00685332,-3.227390,6.363971,1.959663
250.000,850.000,-120.000,2,2.061632,2.030902,-0.030730,1.833928,1.703486,12.826544,0.00681632,-3.277128,6.291831,1.949489
300.000,850.000,-120.000,2,2.060654,2.051385,-0.009269,1.833072,1.671123,12.870577,0.00680654,-3.290283,6.272750,1.946798
350.000,850.000,-120.000,2,2.062860,2.064533,0.001673,1.835003,1.656782,12.771278,0.00682860,-3.260616,6.315779,1.952866
400.000,850.000,-120.000,2,2.067228,2.069822,0.002594,1.838825,1.661352,12.574742,0.00687230,-3.201897,6.400982,1.964878
450.000,850.000,-120.000,2,2.072502,2.094820,0.022318,1.843926,1.694169,12.346707,0.00697074,-3.132765,6.579392,1.980355
500.000,850.000,-120.000,2,2.124447,2.260446,0.135999,1.935529,1.896053,10.892405,0.01182490,-2.602956,14.760655,2.215514
550.000,850.000,-120.000,7,3.151740,2.616512,-0.535228,2.971000,2.300102,2.000000,0.02947256,7.621123,43.007147,7.946776
600.000,850.000,-120.000,2,2.073856,2.214065,0.140209,1.817730,1.786433,15.837348,0.01078352,-3.093724,13.017069,2.030468
650.000,850.000,-120.000,2,1.957804,2.025233,0.067429,1.565041,1.517689,25.588905,0.00702862,-4.246126,6.697588,1.593217
700.000,850.000,-120.000,2,2.050740,2.046516,-0.004224,1.781810,1.587441,15.247335,0.00699943,-3.321365,6.648892,1.902499
750.000,850.000,-120.000,2,2.079397,2.075716,-0.003681,1.848611,1.656933,12.066176,0.00699988,-3.036228,6.649755,1.997997
800.000,850.000,-120.000,2,2.079997,2.087004,0.007007,1.849996,1.683294,12.000220,0.00700003,-3.030218,6.650034,1.999993
850.000,850.000,-120.000,2,2.080005,2.082243,0.002238,1.850005,1.673046,12.000017,0.00700041,-3.030122,6.650609,2.000022
900.000,850.000,-120.000,2,2.080021,2.076068,-0.003952,1.850023,1.681375,12.000002,0.00700169,-3.029904,6.652549,2.000094
950.000,850.000,-120.000,2,2.080046,2.043972,-0.036074,1.850052,1.728809,12.000000,0.00700378,-3.029558,6.655690,2.000210
1000.000,850.000,-120.000,2,2.080056,2.038044,-0.042012,1.850063,1.737857,12.000000,0.00700455,-3.029430,6.656847,2.000253
1050.000,850.000,-120.000,2,2.080036,2.037832,-0.042204,1.850041,1.738080,12.000000,0.00700295,-3.029695,6.654445,2.000164
1100.000,850.000,-120.000,2,2.080013,2.037749,-0.042264,1.850014,1.738010,12.000000,0.00700103,-3.030013,6.651556,2.000057
1150.000,850.000,-120.000,2,2.080002,2.037697,-0.042305,1.850003,1.737953,12.000000,0.00700020,-3.030152,6.650294,2.000011
1200.000,850.000,-120.000,2,2.080000,2.037477,-0.042523,1.850000,1.737755,12.000000,0.00700002,-3.030181,6.650030,2.000001
0.000,900.000,-120.000,2,2.079712,2.037465,-0.042247,1.849748,1.737301,12.012956,0.00699712,-3.034056,6.644386,1.999208
50.000,900.000,-120.000,2,2.079280,2.036862,-0.042418,1.849370,1.736837,12.032412,0.00699280,-3.039868,6.635955,1.998019
100.000,900.000,-120.000,2,2.078484,2.035831,-0.042653,1.848674,1.736068,12.068201,0.00698484,-3.050561,6.620446,1.995832
150.000,900.000,-120.000,2,2.077318,2.034765,-0.042552,1.847653,1.734278,12.120711,0.00697318,-3.066249,6.597692,1.992623
200.000,900.000,-120.000,2,2.076007,2.044293,-0.031714,1.846506,1.716535,12.179706,0.00696007,-3.083875,6.572128,1.989018
250.000,900.000,-120.000,2,2.074999,2.064611,-0.010388,1.845624,1.684044,12.225030,0.00694999,-3.097416,6.552487,1.986248
300.000,900.000,-120.000,2,2.074733,2.076040,0.001308,1.845391,1.668401,12.237018,0.00694733,-3.100998,6.547292,1.985516
350.000,900.000,-120.000,2,2.075334,2.087815,0.012481,1.845917,1.679423,12.209983,0.00695334,-3.092921,6.559007,1.987168
400.000,900.000,-120.000,2,2.076523,2.079754,0.003231,1.846957,1.671598,12.156477,0.00696523,-3.076935,6.582198,1.990438
450.000,900.000,-120.000,2,2.077943,2.095756,0.017813,1.848317,1.691153,12.094816,0.00699044,-3.058271,6.628101,1.994577
500.000,900.000,-120.000,2,2.102173,2.244610,0.142436,1.891751,1.868558,11.429882,0.00932085,-2.813707,10.553706,2.105679
550.000,900.000,-120.000,7,3.144121,2.613403,-0.530718,2.956050,2.295741,2.000000,0.02852339,7.550127,41.413013,7.907748
600.000,900.000,-120.000,2,2.120864,2.239374,0.118509,1.909706,1.830663,13.513583,0.01418223,-2.624480,18.739576,2.232113
650.000,900.000,-120.000,2,1.958393,2.037828,0.079436,1.565756,1.543845,25.606031,0.00711552,-4.239710,6.844307,1.596226
700.000,900.000,-120.000,2,2.038580,2.047198,0.008618,1.753377,1.588545,16.601209,0.00699993,-3.442135,6.649832,1.861945
750.000,900.000,-120.000,2,2.078814,2.084162,0.005348,1.847237,1.676473,12.131573,0.00699997,-3.041993,6.649932,1.996048
800.000,900.000,-120.000,2,2.079997,2.107192,0.027195,1.849993,1.729647,12.000347,0.00700000,-3.030222,6.649992,1.999989
850.000,900.000,-120.000,2,2.080000,2.092670,0.012670,1.850000,1.697163,12.000005,0.00700002,-3.030182,6.650032,2.000001
900.000,900.000,-120.000,2,2.080001,2.076310,-0.003691,1.850001,1.682024,12.000001,0.00700009,-3.030169,6.650141,2.000005
950.000,900.000,-120.000,2,2.080003,2.044000,-0.036002,1.850003,1.728509,12.000000,0.00700021,-3.030150,6.650316,2.000012
1000.000,900.000,-120.000,2,2.080003,2.038041,-0.041962,1.850004,1.737386,12.000000,0.00700025,-3.030143,6.650380,2.000014
1050.000,900.000,-120.000,2,2.080002,2.037878,-0.042124,1.850002,1.737665,12.000000,0.00700016,-3.030158,6.650247,2.000009
1100.000,900.000,-120.000,2,2.080001,2.037860,-0.042140,1.850001,1.737670,12.000000,0.00700006,-3.030175,6.650086,2.000003
1150.000,900.000,-120.000,2,2.080000,2.037852,-0.042148,1.850000,1.737661,12.000000,0.00700001,-3.030183,6.650016,2.000001
1200.000,900.000,-120.000,2,2.080000,2.037788,-0.042212,1.850000,1.737604,12.000000,0.00700000,-3.030185,6.650002,2.000000
0.000,950.000,-120.000,2,2.079939,2.043644,-0.036296,1.849947,1.728653,12.002733,0.00699939,-3.031001,6.648816,1.999833
50.000,950.000,-120.000,2,2.079848,2.043198,-0.036650,1.849867,1.729079,12.006837,0.00699848,-3.032228,6.647037,1.999582
100.000,950.000,-120.000,2,2.079680,2.037549,-0.042132,1.849720,1.736871,12.014387,0.00699680,-3.034483,6.643766,1.999121
150.000,950.000,-120.000,2,2.079434,2.042516,-0.036918,1.849505,1.728734,12.025464,0.00699434,-3.037793,6.638966,1.998444
200.000,950.000,-120.000,2,2.079158,2.063319,-0.015839,1.849263,1.697345,12.037909,0.00699158,-3.041511,6.633573,1.997683
250.000,950.000,-120.000,2,2.078945,2.074987,-0.003959,1.849077,1.682227,12.047471,0.00698945,-3.044367,6.629429,1.997099
300.000,950.000,-120.000,2,2.078889,2.099627,0.020738,1.849028,1.708768,12.050000,0.00698889,-3.045123,6.628334,1.996944
350.000,950.000,-120.000,2,2.079016,2.186991,0.107975,1.849139,1.802762,12.044297,0.00699016,-3.043419,6.630805,1.997293
400.000,950.000,-120.000,2,2.079266,2.109174,0.029908,1.849358,1.725038,12.033009,0.00699266,-3.040047,6.635696,1.997983
450.000,950.000,-120.000,2,2.079566,2.088329,0.008763,1.849644,1.694107,12.020014,0.00699794,-3.036114,6.645302,1.998854
500.000,950.000,-120.000,2,2.089365,2.192383,0.103018,1.867401,1.804733,11.754742,0.00795836,-2.937903,8.262601,2.044169
550.000,950.000,-120.000,7,3.109565,2.485034,-0.624531,2.892482,2.145132,2.000000,0.02499749,7.207891,35.478825,7.745260
600.000,950.000,-120.000,2,2.176176,2.233336,0.057159,2.015945,1.853861,11.195169,0.01870440,-2.073907,26.352301,2.476674
650.000,950.000,-120.000,2,1.966433,2.077335,0.110902,1.583148,1.634056,24.935406,0.00737612,-4.159586,7.283109,1.626469
700.000,950.000,-120.000,2,2.024070,2.077309,0.053239,1.719499,1.657082,18.214665,0.00700050,-3.586388,6.650830,1.813576
750.000,950.000,-120.000,2,2.077742,2.103593,0.025851,1.844732,1.720956,12.250867,0.00699999,-3.052644,6.649986,1.992473
800.000,950.000,-120.000,2,2.079992,2.117229,0.037237,1.849982,1.752733,12.000863,0.00700000,-3.030263,6.649997,1.999974
850.000,950.000,-120.000,2,2.080000,2.107649,0.027649,1.850000,1.731258,12.000001,0.00700000,-3.030185,6.650000,2.000000
900.000,950.000,-120.000,2,2.080000,2.081626,0.001626,1.850000,1.693269,12.000000,0.00700000,-3.030184,6.650004,2.000000
950.000,950.000,-120.000,2,2.080000,2.049778,-0.030223,1.850000,1.720113,12.000000,0.00700001,-3.030184,6.650008,2.000000
1000.000,950.000,-120.000,2,2.080000,2.043956,-0.036044,1.850000,1.728410,12.000000,0.00700001,-3.030184,6.650010,2.000000
1050.000,950.000,-120.000,2,2.080000,2.043817,-0.036183,1.850000,1.728625,12.000000,0.00700000,-3.030184,6.650006,2.000000
1100.000,950.000,-120.000,2,2.080000,2.043808,-0.036192,1.850000,1.728640,12.000000,0.00700000,-3.030185,6.650002,2.000000
1150.000,950.000,-120.000,2,2.080000,2.043807,-0.036193,1.850000,1.728639,12.000000,0.00700000,-3.030185,6.650000,2.000000
1200.000,950.000,-120.000,2,2.080000,2.043791,-0.036209,1.850000,1.728625,12.000000,0.00700000,-3.030185,6.650000,2.000000
0.000,0.000,-60.000,1,1.819858,1.882927,0.063069,1.249810,1.369512,7.996203,0.00200000,-5.774060,1.900000,1.000000
50.000,0.000,-60.000,1,1.819826,1.882581,0.062755,1.249769,1.369712,7.995373,0.00200000,-5.774378,1.900000,1.000000
100.000,0.000,-60.000,1,1.819802,1.879719,0.059918,1.249735,1.373746,7.994709,0.00200000,-5.774633,1.900000,1.000000
150.000,0.000,-60.000,1,1.819787,1.879590,0.059803,1.249716,1.373831,7.994325,0.00200000,-5.774780,1.900000,1.000000
200.000,0.000,-60.000,1,1.819786,1.879886,0.060100,1.249714,1.374054,7.994288,0.00200000,-5.774794,1.900002,1.000000
250.000,0.000,-60.000,1,1.819864,1.883561,0.063697,1.249852,1.380452,7.992838,0.00200663,-5.773994,1.911169,1.000310
300.000,0.000,-60.000,1,1.834148,1.923727,0.089579,1.276028,1.434487,7.613156,0.00343275,-5.627977,4.311797,1.066862
350.000,0.000,-60.000,1,1.955787,2.034948,0.079161,1.499017,1.559726,4.371082,0.01559356,-4.384563,24.782490,1.634366
400.000,0.000,-60.000,1,1.876520,1.951167,0.074648,1.353662,1.476066,6.489196,0.00766664,-5.194848,11.438841,1.264341
450.000,0.000,-60.000,1,1.816246,1.881331,0.065085,1.240806,1.370215,8.493073,0.00210379,-5.810981,2.074710,0.989153
500.000,0.000,-60.000,1,1.758569,1.851212,0.092643,1.106719,1.301710,14.817717,0.00200008,-6.400567,1.900141,0.795425
550.000,0.000,-60.000,1,1.752218,1.876622,0.124405,1.091879,1.328820,15.526185,0.00200000,-6.465490,1.900000,0.774184
600.000,0.000,-60.000,1,1.813647,1.882145,0.068498,1.235199,1.370103,8.702781,0.00200000,-5.837548,1.900000,0.978898
650.000,0.000,-60.000,1,1.819937,1.897153,0.077216,1.249866,1.399817,8.005221,0.00200000,-5.773248,1.900000,0.999833
700.000,0.000,-60.000,1,1.819993,1.907432,0.087439,1.249991,1.424370,7.999821,0.00200000,-5.772675,1.900000,1.000000
750.000,0.000,-60.000,1,1.819997,1.916191,0.096195,1.249995,1.444905,7.999909,0.00200000,-5.772639,1.900000,1.000000
800.000,0.000,-60.000,1,1.819998,1.919748,0.099749,1.249998,1.453127,7.999957,0.00200000,-5.772621,1.900000,1.000000
850.000,0.000,-60.000,1,1.819999,1.909342,0.089342,1.249999,1.429087,7.999981,0.00200000,-5.772612,1.900000,1.000000
900.000,0.000,-60.000,1,1.820000,1.888956,0.068956,1.250000,1.382404,7.999992,0.00200000,-5.772608,1.900000,1.000000
950.000,0.000,-60.000,1,1.820000,1.883497,0.063497,1.250000,1.370207,7.999997,0.00200000,-5.772606,1.900000,1.000000
1000.000,0.000,-60.000,1,1.820000,1.883363,0.063363,1.250000,1.369943,7.999999,0.00200000,-5.772605,1.900000,1.000000
1050.000,0.000,-60.000,1,1.820000,1.883355,0.063355,1.250000,1.369919,8.000000,0.00200000,-5.772605,1.900000,1.000000
1100.000,0.000,-60.000,1,1.820000,1.883355,0.063355,1.250000,1.369919,8.000000,0.00200000,-5.772605,1.900000,1.000000
1150.000,0.000,-60.000,1,1.820000,1.883352,0.063352,1.250000,1.369915,8.000000,0.00200000,-5.772605,1.900000,1.000000
1200.000,0.000,-60.000,1,1.820000,1.883296,0.063296,1.250000,1.369839,8.000000,0.00200000,-5.772605,1.900000,1.000000
0.000,50.000,-60.000,1,1.818211,1.881011,0.062800,1.247614,1.367149,7.952289,0.00200000,-5.790894,1.900000,1.000000
50.000,50.000,-60.000,1,1.817820,1.877336,0.059516,1.247093,1.370179,7.941859,0.00200000,-5.794892,1.900000,1.000000
100.000,50.000,-60.000,1,1.817507,1.876640,0.059133,1.246676,1.369908,7.933527,0.00200000,-5.798086,1.900000,1.000000
150.000,50.000,-60.000,1,1.817326,1.876331,0.059005,1.246435,1.369621,7.928697,0.00200000,-5.799938,1.900000,1.000000
200.000,50.000,-60.000,1,1.817309,1.876420,0.059111,1.246412,1.369769,7.928240,0.00200000,-5.800113,1.900000,1.000000
250.000,50.000,-60.000,1,1.817472,1.879078,0.061606,1.246637,1.374551,7.931887,0.00200134,-5.798441,1.902251,1.000062
300.000,50.000,-60.000,1,1.823491,1.901238,0.077747,1.257526,1.413295,7.786856,0.00257420,-5.736918,2.866569,1.026796
350.000,50.000,-60.000,1,1.926473,1.990065,0.063593,1.446135,1.532089,5.060953,0.01283434,-4.684218,20.137812,1.505603
400.000,50.000,-60.000,1,1.908349,1.982466,0.074117,1.412696,1.520298,5.567278,0.01098199,-4.869486,17.019677,1.419118
450.000,50.000,-60.000,1,1.819506,1.888122,0.068615,1.248279,1.383200,8.184078,0.00232717,-5.777651,2.450734,1.006274
500.000,50.000,-60.000,1,1.769567,1.841485,0.071918,1.133053,1.282842,13.503161,0.00200052,-6.288141,1.900881,0.834339
550.000,50.000,-60.000,1,1.742006,1.830078,0.088071,1.068486,1.255017,16.600965,0.00200000,-6.569874,1.900000,0.741594
600.000,50.000,-60.000,1,1.809479,1.861749,0.052270,1.225737,1.330349,9.129684,0.00200000,-5.880149,1.900000,0.965881
650.000,50.000,-60.000,1,1.819724,1.882449,0.062725,1.249518,1.367991,8.008403,0.00200000,-5.775426,1.900000,0.999619
700.000,50.000,-60.000,1,1.819914,1.893762,0.073848,1.249885,1.393704,7.997720,0.00200000,-5.773484,1.900000,1.000000
750.000,50.000,-60.000,1,1.819957,1.914648,0.094691,1.249943,1.441510,7.998857,0.00200000,-5.773043,1.900001,1.000000
800.000,50.000,-60.000,1,1.819980,1.914759,0.094779,1.249973,1.441762,7.999465,0.00200000,-5.772810,1.900001,1.000000
850.000,50.000,-60.000,1,1.819991,1.894576,0.074584,1.249988,1.395513,7.999765,0.00200000,-5.772695,1.900001,1.000000
900.000,50.000,-60.000,1,1.819996,1.886543,0.066547,1.249995,1.376829,7.999903,0.00200000,-5.772642,1.900000,1.000000
950.000,50.000,-60.000,1,1.819999,1.883651,0.063653,1.249998,1.370042,7.999963,0.00200000,-5.772619,1.900000,1.000000
1000.000,50.000,-60.000,1,1.819999,1.883522,0.063522,1.249999,1.369666,7.999986,0.00200000,-5.772610,1.900000,1.000000
1050.000,50.000,-60.000,1,1.820000,1.883510,0.063510,1.250000,1.369631,7.999995,0.00200000,-5.772606,1.900000,1.000000
1100.000,50.000,-60.000,1,1.820000,1.883509,0.063509,1.250000,1.369630,7.999999,0.00200000,-5.772605,1.900000,1.000000
1150.000,50.000,-60.000,1,1.820000,1.883484,0.063484,1.250000,1.369594,8.000000,0.00200000,-5.772605,1.900000,1.000000
1200.000,50.000,-60.000,1,1.820000,1.883056,0.063056,1.250000,1.369145,8.000000,0.00200000,-5.772605,1.900000,1.000000
0.000,100.000,-60.000,1,1.807874,1.882591,0.074717,1.233832,1.375654,7.676649,0.00200000,-5.896556,1.900000,1.000000
50.000,100.000,-60.000,1,1.805224,1.878857,0.073634,1.230298,1.371494,7.605964,0.00200000,-5.923652,1.900000,1.000000
100.000,100.000,-60.000,1,1.803106,1.876784,0.073678,1.227475,1.368905,7.549494,0.00200000,-5.945299,1.900000,1.000000
150.000,100.000,-60.000,1,1.801878,1.875643,0.073765,1.225838,1.367388,7.516755,0.00200000,-5.957849,1.899999,1.000000
200.000,100.000,-60.000,1,1.801762,1.875581,0.073819,1.225683,1.367340,7.513664,0.00200000,-5.959035,1.899999,1.000000
250.000,100.000,-60.000,1,1.802782,1.877846,0.075064,1.227044,1.371089,7.540732,0.00200023,-5.948612,1.900389,1.000011
300.000,100.000,-60.000,1,1.806723,1.894506,0.087783,1.233286,1.400115,7.540447,0.00219782,-5.908325,2.232994,1.009231
350.000,100.000,-60.000,1,1.881552,1.970080,0.088528,1.369184,1.506834,5.682397,0.00942309,-5.143410,14.395542,1.346411
400.000,100.000,-60.000,1,1.932494,2.069998,0.137504,1.461180,1.606049,4.473244,0.01423861,-4.622665,22.501667,1.571119
450.000,100.000,-60.000,1,1.820159,1.912055,0.091896,1.253171,1.412866,7.734402,0.00288656,-5.770984,3.392379,1.036461
500.000,100.000,-60.000,1,1.776709,1.843520,0.066811,1.153939,1.290670,12.128389,0.00200282,-6.215135,1.904750,0.872285
550.000,100.000,-60.000,1,1.732283,1.822734,0.090451,1.048525,1.241047,17.305769,0.00200000,-6.669267,1.900001,0.718269
600.000,100.000,-60.000,1,1.802300,1.855374,0.053074,1.210632,1.317488,9.700454,0.00200000,-5.953536,1.900001,0.947441
650.000,100.000,-60.000,1,1.818656,1.889268,0.070612,1.247959,1.384677,7.998465,0.00200000,-5.786346,1.900003,0.999170
