x,y,z,density_true,density_inverted,density_residual,resistivity_log10_true,resistivity_log10_inverted,chargeability_mrad,magnetic_susceptibility,gravity_proxy_mgal,magnetic_proxy_nt
800.000000,200.000000,-150.000000,0.063830,0.041420,-0.022410,2.097769,2.059929,8.728730,0.011298,0.963065,1.229798
800.000000,200.000000,-100.000000,0.068476,0.044605,-0.023871,2.093972,2.056132,8.779741,0.011966,1.095760,1.302516
800.000000,200.000000,-50.000000,0.036659,0.017920,-0.018739,2.120006,2.082166,8.417189,0.007334,0.622159,0.798350
800.000000,200.000000,0.000000,0.009798,-0.004747,-0.014545,2.141984,2.104143,8.111526,0.003426,0.176358,0.372902
800.000000,250.000000,-500.000000,-0.000407,-0.003339,-0.002932,2.150285,2.106706,8.004102,0.001993,-0.004072,0.216970
800.000000,250.000000,-450.000000,-0.000802,-0.003852,-0.003049,2.150562,2.106983,8.008163,0.001987,-0.008507,0.216275
800.000000,250.000000,-400.000000,-0.001279,-0.004444,-0.003165,2.150896,2.107317,8.013314,0.001980,-0.014380,0.215503
800.000000,250.000000,-350.000000,-0.001593,-0.004909,-0.003315,2.151111,2.107532,8.018444,0.001983,-0.019001,0.215876
800.000000,250.000000,-300.000000,-0.000718,-0.004395,-0.003677,2.150389,2.106810,8.030941,0.002121,-0.009075,0.230880
800.000000,250.000000,-250.000000,0.007161,0.001854,-0.005307,2.143978,2.100399,8.115458,0.003233,0.096052,0.351880
800.000000,250.000000,-200.000000,0.035986,0.025236,-0.010750,2.120450,2.076871,8.433137,0.007365,0.511941,0.801735
800.000000,250.000000,-150.000000,0.078796,0.060044,-0.018752,2.085473,2.041894,8.909396,0.013534,1.188883,1.473233
800.000000,250.000000,-100.000000,0.084793,0.064711,-0.020083,2.080599,2.037020,8.970114,0.014367,1.356874,1.563849
800.000000,250.000000,-50.000000,0.045425,0.032240,-0.013185,2.112825,2.069246,8.518688,0.008620,0.770946,0.938276
800.000000,250.000000,0.000000,0.012138,0.004726,-0.007412,2.140066,2.096488,8.138695,0.003769,0.218478,0.410298
800.000000,300.000000,-500.000000,-0.001500,0.000280,0.001780,2.151050,2.103470,8.015045,0.001975,-0.014997,0.214989
800.000000,300.000000,-450.000000,-0.002962,-0.000897,0.002066,2.152074,2.104494,8.029824,0.001951,-0.031404,0.212368
800.000000,300.000000,-400.000000,-0.004748,-0.002348,0.002400,2.153325,2.105745,8.048224,0.001922,-0.053389,0.209250
800.000000,300.000000,-350.000000,-0.006126,-0.003442,0.002684,2.154286,2.106706,8.064231,0.001908,-0.073052,0.207693
800.000000,300.000000,-300.000000,-0.005605,-0.002922,0.002683,2.153823,2.106243,8.079016,0.002030,-0.070884,0.220991
800.000000,300.000000,-250.000000,0.002270,0.003683,0.001413,2.147495,2.099915,8.149653,0.003056,0.030450,0.332652
800.000000,300.000000,-200.000000,0.029830,0.026434,-0.003396,2.125148,2.077568,8.426459,0.006845,0.424361,0.745064
800.000000,300.000000,-150.000000,0.070139,0.059620,-0.010519,2.092365,2.044785,8.847295,0.012489,1.058258,1.359418
800.000000,300.000000,-100.000000,0.076513,0.065021,-0.011492,2.087285,2.039705,8.892933,0.013262,1.224373,1.443541
800.000000,300.000000,-50.000000,0.041113,0.036226,-0.004887,2.116319,2.068739,8.476094,0.008030,0.697760,0.874081
800.000000,300.000000,0.000000,0.010973,0.011727,0.000753,2.141009,2.093429,8.127436,0.003612,0.197520,0.393120
800.000000,350.000000,-500.000000,-0.004640,0.002003,0.006644,2.153248,2.103564,8.046455,0.001923,-0.046382,0.209295
800.000000,350.000000,-450.000000,-0.009170,-0.001578,0.007592,2.156420,2.106735,8.091957,0.001848,-0.097215,0.201117
800.000000,350.000000,-400.000000,-0.014729,-0.006031,0.008698,2.160312,2.110628,8.148217,0.001756,-0.165608,0.191174
800.000000,350.000000,-350.000000,-0.019190,-0.009511,0.009679,2.163433,2.113749,8.194999,0.001689,-0.228830,0.183848
800.000000,350.000000,-300.000000,-0.019770,-0.009631,0.010139,2.163776,2.114091,8.215204,0.001757,-0.250031,0.191266
800.000000,350.000000,-250.000000,-0.012297,-0.002946,0.009351,2.158001,2.108316,8.241354,0.002482,-0.164950,0.270184
800.000000,350.000000,-200.000000,0.010283,0.016239,0.005956,2.140150,2.090465,8.385473,0.005088,0.146288,0.553801
800.000000,350.000000,-150.000000,0.041433,0.042460,0.001026,2.115285,2.065601,8.624835,0.008934,0.625149,0.972513
800.000000,350.000000,-100.000000,0.048661,0.049058,0.000398,2.109810,2.060125,8.624751,0.009499,0.778681,1.033998
800.000000,350.000000,-50.000000,0.026556,0.031603,0.005048,2.128131,2.078446,8.328967,0.006022,0.450692,0.655490
800.000000,350.000000,0.000000,0.007048,0.016249,0.009202,2.144190,2.094505,8.088464,0.003074,0.126861,0.334633
800.000000,400.000000,-500.000000,-0.012060,-0.000444,0.011616,2.158442,2.108634,8.120656,0.001799,-0.120543,0.195836
800.000000,400.000000,-450.000000,-0.023841,-0.010083,0.013759,2.166690,2.116881,8.238699,0.001603,-0.252745,0.174507
800.000000,400.000000,-400.000000,-0.038324,-0.022028,0.016296,2.176829,2.127020,8.384260,0.001363,-0.430891,0.148383
800.000000,400.000000,-350.000000,-0.050066,-0.031564,0.018502,2.185049,2.135241,8.503665,0.001173,-0.597020,0.127637
800.000000,400.000000,-300.000000,-0.052902,-0.033355,0.019547,2.187006,2.137198,8.540455,0.001166,-0.669060,0.126923
800.000000,400.000000,-250.000000,-0.043356,-0.024474,0.018881,2.180058,2.130250,8.495735,0.001622,-0.581548,0.176606
800.000000,400.000000,-200.000000,-0.021153,-0.004890,0.016264,2.163511,2.113703,8.455728,0.003089,-0.300929,0.336224
800.000000,400.000000,-150.000000,0.005398,0.018300,0.012901,2.143419,2.093611,8.460082,0.005166,0.081450,0.562292
800.000000,400.000000,-100.000000,0.016965,0.029080,0.012115,2.135115,2.085307,8.378532,0.005574,0.271484,0.606791
800.000000,400.000000,-50.000000,0.010423,0.024874,0.014450,2.141092,2.091284,8.188801,0.003935,0.176902,0.428325
800.000000,400.000000,0.000000,0.002654,0.019566,0.016912,2.147712,2.097903,8.051825,0.002515,0.047771,0.273767
800.000000,450.000000,-500.000000,-0.026343,-0.009608,0.016736,2.168441,2.120494,8.263493,0.001561,-0.263317,0.169922
800.000000,450.000000,-450.000000,-0.052087,-0.031163,0.020924,2.186462,2.138515,8.521154,0.001132,-0.552183,0.123262
800.000000,450.000000,-400.000000,-0.083753,-0.057807,0.025946,2.208629,2.160683,8.838537,0.000606,-0.941676,0.065958
800.000000,450.000000,-350.000000,-0.109505,-0.079278,0.030227,2.226658,2.178712,9.097785,0.000180,-1.305810,0.019641
800.000000,450.000000,-300.000000,-0.116323,-0.084295,0.032028,2.231423,2.183477,9.170507,0.000084,-1.471148,0.009170
800.000000,450.000000,-250.000000,-0.099720,-0.068998,0.030722,2.219708,2.171762,9.024080,0.000471,-1.337584,0.051230
800.000000,450.000000,-200.000000,-0.066749,-0.039575,0.027174,2.196265,2.148319,8.760242,0.001416,-0.949579,0.154169
800.000000,450.000000,-150.000000,-0.031855,-0.008505,0.023350,2.171294,2.123348,8.507656,0.002586,-0.480635,0.281499
800.000000,450.000000,-100.000000,-0.009600,0.011862,0.021463,2.155637,2.107691,8.295894,0.003032,-0.153628,0.330062
800.000000,450.000000,-50.000000,-0.002189,0.019668,0.021857,2.150952,2.103006,8.128501,0.002601,-0.037154,0.283120
800.000000,450.000000,0.000000,-0.000875,0.022225,0.023101,2.150458,2.102512,8.037289,0.002156,-0.015757,0.234669
800.000000,500.000000,-500.000000,-0.048371,-0.026496,0.021875,2.183860,2.139687,8.483763,0.001194,-0.483495,0.129958
800.000000,500.000000,-450.000000,-0.095647,-0.066587,0.029060,2.216953,2.172781,8.956716,0.000406,-1.013967,0.044229
800.000000,500.000000,-400.000000,-0.153816,-0.116067,0.037748,2.257673,2.213500,9.539026,-0.000562,-1.729416,-0.061176
800.000000,500.000000,-350.000000,-0.201166,-0.156117,0.045049,2.290821,2.246648,10.013957,-0.001348,-2.398835,-0.146782
800.000000,500.000000,-300.000000,-0.213930,-0.166136,0.047795,2.299757,2.255584,10.144236,-0.001554,-2.705607,-0.169152
800.000000,500.000000,-250.000000,-0.184813,-0.139808,0.045006,2.279352,2.235179,9.859476,-0.001037,-2.478974,-0.112922
800.000000,500.000000,-200.000000,-0.129111,-0.090408,0.038703,2.240265,2.196092,9.320057,-0.000004,-1.836746,-0.000404
800.000000,500.000000,-150.000000,-0.072192,-0.039911,0.032282,2.200275,2.156102,8.775371,0.001099,-1.089240,0.119631
800.000000,500.000000,-100.000000,-0.032213,-0.003974,0.028239,2.172265,2.128093,8.376977,0.001783,-0.515477,0.194045
800.000000,500.000000,-50.000000,-0.011813,0.015133,0.026946,2.158116,2.113944,8.147150,0.001974,-0.200480,0.214824
800.000000,500.000000,0.000000,-0.003692,0.023669,0.027361,2.152544,2.108371,8.044710,0.001984,-0.066451,0.215971
800.000000,550.000000,-500.000000,-0.074661,-0.048261,0.026399,2.202262,2.163624,8.746645,0.000756,-0.746271,0.082262
800.000000,550.000000,-450.000000,-0.147635,-0.110566,0.037069,2.253345,2.214707,9.476536,-0.000460,-1.565096,-0.050098
800.000000,550.000000,-400.000000,-0.237434,-0.187398,0.050036,2.316205,2.277567,10.375007,-0.001956,-2.669575,-0.212917
800.000000,550.000000,-350.000000,-0.310561,-0.249723,0.060838,2.367396,2.328758,11.107345,-0.003173,-3.703330,-0.345368
800.000000,550.000000,-300.000000,-0.330359,-0.265768,0.064591,2.381257,2.342619,11.307015,-0.003499,-4.178097,-0.380901
800.000000,550.000000,-250.000000,-0.285764,-0.225945,0.059818,2.350038,2.311400,10.863306,-0.002748,-3.833064,-0.299136
800.000000,550.000000,-200.000000,-0.200894,-0.151159,0.049735,2.290611,2.251973,10.018149,-0.001313,-2.857943,-0.142912
800.000000,550.000000,-150.000000,-0.114640,-0.075108,0.039532,2.230203,2.191565,9.159517,0.000153,-1.729697,0.016666
800.000000,550.000000,-100.000000,-0.053093,-0.020386,0.032707,2.187113,2.148475,8.543117,0.001180,-0.849604,0.128454
800.000000,550.000000,-50.000000,-0.020028,0.009744,0.029772,2.163991,2.125353,8.206550,0.001701,-0.339913,0.185103
800.000000,550.000000,0.000000,-0.006179,0.023303,0.029482,2.154318,2.115680,8.063494,0.001906,-0.111224,0.207496
800.000000,600.000000,-500.000000,-0.096871,-0.067752,0.029119,2.217810,2.186246,8.968734,0.000386,-0.968274,0.041966
800.000000,600.000000,-450.000000,-0.191556,-0.148886,0.042670,2.284090,2.252526,9.915689,-0.001192,-2.030712,-0.129792
800.000000,600.000000,-400.000000,-0.308080,-0.248894,0.059185,2.365657,2.334093,11.081244,-0.003134,-3.463871,-0.341124
800.000000,600.000000,-350.000000,-0.402985,-0.330110,0.072875,2.432092,2.400528,12.031014,-0.004714,-4.805451,-0.513158
800.000000,600.000000,-300.000000,-0.428716,-0.351314,0.077402,2.450105,2.418542,12.289399,-0.005141,-5.422025,-0.559619
800.000000,600.000000,-250.000000,-0.370935,-0.300080,0.070855,2.409660,2.378097,11.712622,-0.004176,-4.975500,-0.454530
800.000000,600.000000,-200.000000,-0.261006,-0.203587,0.057419,2.332707,2.301144,10.613917,-0.002340,-3.713099,-0.254761
800.000000,600.000000,-150.000000,-0.149341,-0.105522,0.043819,2.254536,2.222973,9.497206,-0.000476,-2.253256,-0.051857
800.000000,600.000000,-100.000000,-0.069484,-0.034949,0.034535,2.198633,2.167070,8.697650,0.000853,-1.111891,0.092869
800.000000,600.000000,-50.000000,-0.026300,0.003921,0.030220,2.168407,2.136843,8.264330,0.001567,-0.446350,0.170611
800.000000,600.000000,0.000000,-0.008102,0.021219,0.029321,2.155670,2.124107,8.081392,0.001867,-0.145830,0.203174
800.000000,650.000000,-500.000000,-0.105656,-0.076849,0.028807,2.223959,2.200729,9.056576,0.000239,-1.056086,0.026026
800.000000,650.000000,-450.000000,-0.208930,-0.165512,0.043418,2.296251,2.273021,10.089374,-0.001482,-2.214892,-0.161321
800.000000,650.000000,-400.000000,-0.336026,-0.274773,0.061253,2.385219,2.361989,11.360527,-0.003600,-3.778085,-0.391860
800.000000,650.000000,-350.000000,-0.439551,-0.363554,0.075997,2.457687,2.434457,12.396204,-0.005325,-5.241493,-0.579591
800.000000,650.000000,-300.000000,-0.467636,-0.386900,0.080736,2.477348,2.454118,12.677683,-0.005792,-5.914258,-0.630417
800.000000,650.000000,-250.000000,-0.404639,-0.331251,0.073388,2.433251,2.410021,12.048255,-0.004741,-5.427581,-0.516013
800.000000,650.000000,-200.000000,-0.284765,-0.226250,0.058515,2.349339,2.326109,10.849630,-0.002742,-4.051097,-0.298495
800.000000,650.000000,-150.000000,-0.162992,-0.119541,0.043451,2.264097,2.240867,9.631511,-0.000713,-2.459230,-0.077617
800.000000,650.000000,-100.000000,-0.075878,-0.042803,0.033075,2.203115,2.179885,8.759733,0.000738,-1.214206,0.080306
800.000000,650.000000,-50.000000,-0.028731,-0.000631,0.028100,2.170112,2.146882,8.287720,0.001522,-0.487614,0.165698
800.000000,650.000000,0.000000,-0.008849,0.017986,0.026835,2.156194,2.132964,8.088612,0.001853,-0.159284,0.201683
800.000000,700.000000,-500.000000,-0.096872,-0.071848,0.025024,2.217810,2.203839,8.968723,0.000385,-0.968281,0.041961
800.000000,700.000000,-450.000000,-0.191560,-0.153219,0.038340,2.284092,2.270121,9.915635,-0.001193,-2.030747,-0.129815
800.000000,700.000000,-400.000000,-0.308091,-0.253482,0.054609,2.365664,2.351693,11.081052,-0.003135,-3.464002,-0.341206
800.000000,700.000000,-350.000000,-0.403015,-0.334976,0.068039,2.432111,2.418141,12.030513,-0.004716,-4.805814,-0.513373
800.000000,700.000000,-300.000000,-0.428775,-0.356483,0.072291,2.450144,2.436173,12.288434,-0.005145,-5.422769,-0.560040
800.000000,700.000000,-250.000000,-0.371023,-0.305568,0.065456,2.409718,2.395748,11.711202,-0.004182,-4.976685,-0.455213
800.000000,700.000000,-200.000000,-0.261120,-0.209405,0.051715,2.332786,2.318815,10.612199,-0.002350,-3.714713,-0.255818
800.000000,700.000000,-150.000000,-0.149467,-0.111675,0.037793,2.254629,2.240658,9.495440,-0.000490,-2.255168,-0.053303
800.000000,700.000000,-100.000000,-0.069587,-0.041425,0.028162,2.198711,2.184741,8.696299,0.000841,-1.113539,0.091550
800.000000,700.000000,-50.000000,-0.026350,-0.002875,0.023475,2.168445,2.154475,8.263681,0.001561,-0.447209,0.169937
800.000000,700.000000,0.000000,-0.008116,0.014068,0.022184,2.155681,2.141710,8.081210,0.001865,-0.146083,0.202991
800.000000,750.000000,-500.000000,-0.074662,-0.056140,0.018522,2.202263,2.198109,8.746623,0.000756,-0.746284,0.082253
800.000000,750.000000,-450.000000,-0.147641,-0.118899,0.028742,2.253349,2.249194,9.476431,-0.000461,-1.565163,-0.050143
800.000000,750.000000,-400.000000,-0.237457,-0.196222,0.041235,2.316220,2.312066,10.374634,-0.001958,-2.669830,-0.213077
800.000000,750.000000,-350.000000,-0.310620,-0.259083,0.051537,2.367435,2.363280,11.106369,-0.003177,-3.704037,-0.345789
800.000000,750.000000,-300.000000,-0.330478,-0.275714,0.054763,2.381335,2.377181,11.305093,-0.003507,-4.179595,-0.381784
800.000000,750.000000,-250.000000,-0.285970,-0.236530,0.049440,2.350180,2.346026,10.860148,-0.002765,-3.835836,-0.301014
800.000000,750.000000,-200.000000,-0.201265,-0.162472,0.038792,2.290886,2.286732,10.013106,-0.001354,-2.863211,-0.147339
800.000000,750.000000,-150.000000,-0.115208,-0.087207,0.028001,2.230647,2.226492,9.152431,0.000080,-1.738266,0.008762
800.000000,750.000000,-100.000000,-0.053638,-0.033125,0.020513,2.187547,2.183392,8.536573,0.001106,-0.858324,0.120432
800.000000,750.000000,-50.000000,-0.020311,-0.003478,0.016833,2.164218,2.160064,8.203191,0.001662,-0.344716,0.180870
800.000000,750.000000,0.000000,-0.006256,0.009510,0.015766,2.154379,2.150225,8.062581,0.001896,-0.112602,0.206359
800.000000,800.000000,-500.000000,-0.048373,-0.037553,0.010820,2.183861,2.189689,8.483732,0.001194,-0.483514,0.129945
800.000000,800.000000,-450.000000,-0.095656,-0.078282,0.017374,2.216959,2.222787,8.956568,0.000406,-1.014062,0.044166
800.000000,800.000000,-400.000000,-0.153848,-0.128451,0.025396,2.257693,2.263521,9.538502,-0.000564,-1.729774,-0.061401
800.000000,800.000000,-350.000000,-0.201251,-0.169255,0.031996,2.290876,2.296703,10.012574,-0.001354,-2.399843,-0.147391
800.000000,800.000000,-300.000000,-0.214117,-0.180111,0.034007,2.299882,2.305710,10.141303,-0.001568,-2.707972,-0.170722
800.000000,800.000000,-250.000000,-0.185283,-0.154809,0.030474,2.279698,2.285526,9.853006,-0.001088,-2.485271,-0.118400
800.000000,800.000000,-200.000000,-0.130403,-0.106917,0.023486,2.241282,2.247110,9.304210,-0.000173,-1.855118,-0.018836
800.000000,800.000000,-150.000000,-0.074646,-0.058246,0.016400,2.202253,2.208080,8.746601,0.000756,-1.126261,0.082308
800.000000,800.000000,-100.000000,-0.034754,-0.023304,0.011449,2.174328,2.180155,8.347613,0.001421,-0.556132,0.154669
800.000000,800.000000,-50.000000,-0.013160,-0.004201,0.008959,2.159212,2.165040,8.131634,0.001781,-0.223352,0.193834
800.000000,800.000000,0.000000,-0.004053,0.004103,0.008157,2.152837,2.158665,8.040542,0.001932,-0.072958,0.210351
800.000000,850.000000,-500.000000,-0.026346,-0.022995,0.003350,2.168442,2.184019,8.263457,0.001561,-0.263339,0.169907
800.000000,850.000000,-450.000000,-0.052098,-0.045323,0.006775,2.186468,2.202045,8.520980,0.001132,-0.552295,0.123188
800.000000,850.000000,-400.000000,-0.083791,-0.072800,0.010991,2.208654,2.224231,8.837919,0.000603,-0.942098,0.065692
800.000000,850.000000,-350.000000,-0.109609,-0.095186,0.014423,2.226726,2.242303,9.096111,0.000173,-1.307045,0.018856
800.000000,850.000000,-300.000000,-0.116617,-0.101271,0.015346,2.231632,2.247209,9.166214,0.000056,-1.474869,0.006147
800.000000,850.000000,-250.000000,-0.100913,-0.087672,0.013241,2.220639,2.236216,9.009192,0.000318,-1.353583,0.034640
800.000000,850.000000,-200.000000,-0.071023,-0.061780,0.009243,2.199716,2.215293,8.710297,0.000816,-1.010382,0.088866
800.000000,850.000000,-150.000000,-0.040656,-0.035474,0.005181,2.178459,2.194036,8.406609,0.001322,-0.613417,0.143955
800.000000,850.000000,-100.000000,-0.018929,-0.016658,0.002271,2.163250,2.178827,8.189313,0.001685,-0.302898,0.183368
800.000000,850.000000,-50.000000,-0.007168,-0.006480,0.000688,2.155017,2.170595,8.071689,0.001881,-0.121649,0.204701
800.000000,850.000000,0.000000,-0.002208,-0.002196,0.000011,2.151545,2.167122,8.022079,0.001963,-0.039737,0.213699
800.000000,900.000000,-500.000000,-0.012062,-0.015136,-0.003074,2.158443,2.183149,8.120620,0.001799,-0.120565,0.195820
800.000000,900.000000,-450.000000,-0.023852,-0.025621,-0.001769,2.166696,2.191402,8.238522,0.001602,-0.252859,0.174431
800.000000,900.000000,-400.000000,-0.038362,-0.038480,-0.000117,2.176854,2.201559,8.383627,0.001361,-0.431325,0.148107
800.000000,900.000000,-350.000000,-0.050183,-0.049023,0.001160,2.185128,2.209834,8.501834,0.001164,-0.598410,0.126663
800.000000,900.000000,-300.000000,-0.053391,-0.052120,0.001272,2.187374,2.212080,8.533928,0.001110,-0.675247,0.120844
800.000000,900.000000,-250.000000,-0.046202,-0.046222,-0.000021,2.182341,2.207047,8.462036,0.001230,-0.619720,0.133888
800.000000,900.000000,-200.000000,-0.032517,-0.034716,-0.002199,2.172762,2.197468,8.325192,0.001458,-0.462592,0.158715
800.000000,900.000000,-150.000000,-0.018614,-0.023040,-0.004426,2.163030,2.187735,8.186154,0.001690,-0.280847,0.183937
800.000000,900.000000,-100.000000,-0.008666,-0.014813,-0.006147,2.156066,2.180772,8.086671,0.001856,-0.138679,0.201982
800.000000,900.000000,-50.000000,-0.003282,-0.010563,-0.007282,2.152297,2.177003,8.032821,0.001945,-0.055696,0.211750
800.000000,900.000000,0.000000,-0.001011,-0.009036,-0.008026,2.150708,2.175413,8.010108,0.001983,-0.018193,0.215869
800.000000,950.000000,-500.000000,-0.004642,-0.012866,-0.008224,2.153250,2.186099,8.046422,0.001923,-0.046401,0.209281
800.000000,950.000000,-450.000000,-0.009180,-0.017304,-0.008124,2.156426,2.189275,8.091799,0.001847,-0.097317,0.201049
800.000000,950.000000,-400.000000,-0.014764,-0.022678,-0.007913,2.160335,2.193184,8.147644,0.001754,-0.166002,0.190918
800.000000,950.000000,-350.000000,-0.019314,-0.027185,-0.007871,2.163520,2.196369,8.193138,0.001678,-0.230308,0.182665
800.000000,950.000000,-300.000000,-0.020549,-0.028852,-0.008303,2.164384,2.197233,8.205489,0.001658,-0.259880,0.180425
800.000000,950.000000,-250.000000,-0.017781,-0.027085,-0.009303,2.162447,2.195296,8.177820,0.001704,-0.238510,0.185445
800.000000,950.000000,-200.000000,-0.012515,-0.023187,-0.010672,2.158760,2.191610,8.125154,0.001791,-0.178037,0.195000
800.000000,950.000000,-150.000000,-0.007164,-0.019255,-0.012091,2.155015,2.187864,8.071643,0.001881,-0.108089,0.204707
800.000000,950.000000,-100.000000,-0.003335,-0.016682,-0.013347,2.152335,2.185184,8.033356,0.001944,-0.053373,0.211652
800.000000,950.000000,-50.000000,-0.001263,-0.015674,-0.014411,2.150884,2.183733,8.012631,0.001979,-0.021436,0.215412
800.000000,950.000000,0.000000,-0.000389,-0.015749,-0.015360,2.150272,2.183122,8.003890,0.001994,-0.007002,0.216997
800.000000,1000.000000,-500.000000,-0.001502,-0.013627,-0.012125,2.151051,2.190735,8.015019,0.001975,-0.015012,0.214978
800.000000,1000.000000,-450.000000,-0.002970,-0.015604,-0.012634,2.152079,2.191762,8.029699,0.001951,-0.031485,0.212315
800.000000,1000.000000,-400.000000,-0.004777,-0.017914,-0.013137,2.153344,2.193027,8.047767,0.001920,-0.053706,0.209037
800.000000,1000.000000,-350.000000,-0.006248,-0.019976,-0.013728,2.154374,2.194057,8.062485,0.001896,-0.074511,0.206367
800.000000,1000.000000,-300.000000,-0.006648,-0.021154,-0.014506,2.154654,2.194337,8.066481,0.001889,-0.084078,0.205642
800.000000,1000.000000,-250.000000,-0.005753,-0.021258,-0.015505,2.154027,2.193710,8.057529,0.001904,-0.077165,0.207266
800.000000,1000.000000,-200.000000,-0.004049,-0.020711,-0.016662,2.152834,2.192518,8.040490,0.001933,-0.057600,0.210358
800.000000,1000.000000,-150.000000,-0.002318,-0.020193,-0.017875,2.151622,2.191306,8.023178,0.001961,-0.034970,0.213498
800.000000,1000.000000,-100.000000,-0.001079,-0.020158,-0.019079,2.150755,2.190439,8.010792,0.001982,-0.017268,0.215745
800.000000,1000.000000,-50.000000,-0.000409,-0.020676,-0.020267,2.150286,2.189969,8.004087,0.001993,-0.006935,0.216962
800.000000,1000.000000,0.000000,-0.000126,-0.021591,-0.021466,2.150088,2.189771,8.001259,0.001998,-0.002265,0.217475
850.000000,0.000000,-500.000000,-0.000000,-0.014205,-0.014205,2.150000,2.137223,8.000000,0.002000,-0.000000,0.211666
850.000000,0.000000,-450.000000,-0.000000,-0.015017,-0.015017,2.150000,2.137223,8.000001,0.002000,-0.000000,0.211666
850.000000,0.000000,-400.000000,0.000000,-0.015874,-0.015874,2.150000,2.137223,8.000002,0.002000,0.000000,0.211667
850.000000,0.000000,-350.000000,0.000001,-0.016781,-0.016781,2.149999,2.137222,8.000011,0.002000,0.000008,0.211676
850.000000,0.000000,-300.000000,0.000011,-0.017731,-0.017742,2.149991,2.137214,8.000124,0.002002,0.000133,0.211827
850.000000,0.000000,-250.000000,0.000089,-0.018681,-0.018770,2.149927,2.137150,8.001016,0.002013,0.001193,0.213032
850.000000,0.000000,-200.000000,0.000381,-0.019513,-0.019894,2.149688,2.136911,8.004335,0.002055,0.005421,0.217529
850.000000,0.000000,-150.000000,0.000817,-0.020289,-0.021106,2.149331,2.136554,8.009292,0.002119,0.012333,0.224246
850.000000,0.000000,-100.000000,0.000876,-0.021438,-0.022314,2.149283,2.136506,8.009956,0.002127,0.014018,0.225149
850.000000,0.000000,-50.000000,0.000469,-0.023037,-0.023505,2.149616,2.136839,8.005329,0.002068,0.007958,0.218883
850.000000,0.000000,0.000000,0.000125,-0.024656,-0.024781,2.149897,2.137120,8.001424,0.002018,0.002256,0.213595
850.000000,50.000000,-500.000000,-0.000000,-0.013661,-0.013661,2.150000,2.127874,8.000003,0.002000,-0.000002,0.211666
850.000000,50.000000,-450.000000,-0.000000,-0.014441,-0.014441,2.150000,2.127874,8.000006,0.002000,-0.000005,0.211665
850.000000,50.000000,-400.000000,-0.000001,-0.015266,-0.015266,2.150000,2.127874,8.000012,0.002000,-0.000006,0.211667
850.000000,50.000000,-350.000000,0.000002,-0.016136,-0.016138,2.149998,2.127872,8.000048,0.002000,0.000025,0.211707
850.000000,50.000000,-300.000000,0.000044,-0.017024,-0.017068,2.149964,2.127838,8.000526,0.002006,0.000554,0.212346
850.000000,50.000000,-250.000000,0.000378,-0.017725,-0.018103,2.149691,2.127565,8.004325,0.002055,0.005073,0.217488
850.000000,50.000000,-200.000000,0.001624,-0.017736,-0.019360,2.148671,2.126545,8.018481,0.002236,0.023110,0.236669
850.000000,50.000000,-150.000000,0.003486,-0.017302,-0.020788,2.147148,2.125022,8.039628,0.002507,0.052598,0.265326
850.000000,50.000000,-100.000000,0.003736,-0.018248,-0.021985,2.146943,2.124817,8.042466,0.002543,0.059791,0.269181
850.000000,50.000000,-50.000000,0.002000,-0.020886,-0.022886,2.148364,2.126238,8.022729,0.002291,0.033942,0.242451
850.000000,50.000000,0.000000,0.000535,-0.023372,-0.023906,2.149563,2.127437,8.006075,0.002078,0.009622,0.219894
850.000000,100.000000,-500.000000,-0.000002,-0.012070,-0.012069,2.150001,2.119408,8.000019,0.002000,-0.000018,0.211663
850.000000,100.000000,-450.000000,-0.000003,-0.012761,-0.012758,2.150002,2.119410,8.000038,0.002000,-0.000036,0.211661
850.000000,100.000000,-400.000000,-0.000005,-0.013491,-0.013486,2.150004,2.119411,8.000068,0.002000,-0.000056,0.211663
850.000000,100.000000,-350.000000,0.000002,-0.014256,-0.014258,2.149998,2.119405,8.000187,0.002001,0.000021,0.211784
850.000000,100.000000,-300.000000,0.000132,-0.014964,-0.015096,2.149892,2.119299,8.001682,0.002020,0.001668,0.213784
850.000000,100.000000,-250.000000,0.001180,-0.014968,-0.016148,2.149034,2.118442,8.013572,0.002172,0.015826,0.229893
850.000000,100.000000,-200.000000,0.005085,-0.012682,-0.017768,2.145839,2.115246,8.057912,0.002740,0.072347,0.289987
850.000000,100.000000,-150.000000,0.010919,-0.008871,-0.019791,2.141066,2.110473,8.124156,0.003588,0.164751,0.379771
850.000000,100.000000,-100.000000,0.011705,-0.009246,-0.020951,2.140423,2.109831,8.133045,0.003703,0.187303,0.391854
850.000000,100.000000,-50.000000,0.006265,-0.014772,-0.021037,2.144874,2.114281,8.071209,0.002911,0.106331,0.308113
850.000000,100.000000,0.000000,0.001675,-0.019665,-0.021339,2.148630,2.118037,8.019033,0.002244,0.030142,0.237445
850.000000,150.000000,-500.000000,-0.000011,-0.009561,-0.009550,2.150008,2.112168,8.000113,0.002000,-0.000111,0.211647
850.000000,150.000000,-450.000000,-0.000022,-0.010116,-0.010094,2.150015,2.112175,8.000226,0.002000,-0.000231,0.211629
850.000000,150.000000,-400.000000,-0.000034,-0.010704,-0.010670,2.150024,2.112184,8.000378,0.002000,-0.000381,0.211619
850.000000,150.000000,-350.000000,-0.000025,-0.011307,-0.011281,2.150016,2.112176,8.000717,0.002002,-0.000303,0.211885
