x_m,y_m,z_m,density_true_gcc,density_inverted_gcc,lithology
2000.0,2900.0,1150.0,0.0,0.009534777270862552,background
2000.0,2900.0,1250.0,0.0,0.008098513882463156,background
2000.0,2900.0,1350.0,0.0,0.006603494250928358,background
2000.0,2900.0,1450.0,0.0,0.00516911235198946,background
2100.0,0.0,50.0,0.0,-0.008296101660498023,background
2100.0,0.0,150.0,0.0,-0.011039723670887932,background
2100.0,0.0,250.0,0.0,-0.014103147083751917,background
2100.0,0.0,350.0,0.0,-0.017296075093595747,background
2100.0,0.0,450.0,0.0,-0.02036351682185301,background
2100.0,0.0,550.0,0.0,-0.02301609809501318,background
2100.0,0.0,650.0,0.0,-0.02497378166935847,background
2100.0,0.0,750.0,0.0,-0.02601420845689977,background
2100.0,0.0,850.0,0.0,-0.02601420845689977,background
2100.0,0.0,950.0,0.0,-0.02497378166935847,background
2100.0,0.0,1050.0,0.0,-0.02301609809501318,background
2100.0,0.0,1150.0,0.0,-0.02036351682185301,background
2100.0,0.0,1250.0,0.0,-0.017296075093595747,background
2100.0,0.0,1350.0,0.0,-0.014103147083751917,background
2100.0,0.0,1450.0,0.0,-0.011039723670887932,background
2100.0,100.0,50.0,0.0,-0.008211591433574125,background
2100.0,100.0,150.0,0.0,-0.010927264881111258,background
2100.0,100.0,250.0,0.0,-0.013959481997526656,background
2100.0,100.0,350.0,0.0,-0.0171198844813215,background
2100.0,100.0,450.0,0.0,-0.020156078979597824,background
2100.0,100.0,550.0,0.0,-0.02278163909818412,background
2100.0,100.0,650.0,0.0,-0.024719380259829615,background
2100.0,100.0,750.0,0.0,-0.025749208490661868,background
2100.0,100.0,850.0,0.0,-0.025749208490661868,background
2100.0,100.0,950.0,0.0,-0.024719380259829615,background
2100.0,100.0,1050.0,0.0,-0.02278163909818412,background
2100.0,100.0,1150.0,0.0,-0.020156078979597824,background
2100.0,100.0,1250.0,0.0,-0.0171198844813215,background
2100.0,100.0,1350.0,0.0,-0.013959481997526656,background
2100.0,100.0,1450.0,0.0,-0.010927264881111258,background
2100.0,200.0,50.0,0.0,-0.007959782520144976,background
2100.0,200.0,150.0,0.0,-0.010592179688585123,background
2100.0,200.0,250.0,0.0,-0.013531413696483457,background
2100.0,200.0,350.0,0.0,-0.016594902260256734,background
2100.0,200.0,450.0,0.0,-0.019537991683377394,background
2100.0,200.0,550.0,0.0,-0.02208303885317024,background
2100.0,200.0,650.0,0.0,-0.023961359073044825,background
2100.0,200.0,750.0,0.0,-0.02495960756322361,background
2100.0,200.0,850.0,0.0,-0.02495960756322361,background
2100.0,200.0,950.0,0.0,-0.023961359073044825,background
2100.0,200.0,1050.0,0.0,-0.02208303885317024,background
2100.0,200.0,1150.0,0.0,-0.019537991683377394,background
2100.0,200.0,1250.0,0.0,-0.016594902260256734,background
2100.0,200.0,1350.0,0.0,-0.013531413696483457,background
2100.0,200.0,1450.0,0.0,-0.010592179688585123,background
2100.0,300.0,50.0,0.0,-0.007545805143847221,background
2100.0,300.0,150.0,0.0,-0.01004129494447845,background
2100.0,300.0,250.0,0.0,-0.012827663421209893,background
2100.0,300.0,350.0,0.0,-0.015731824144713746,background
2100.0,300.0,450.0,0.0,-0.018521847521807435,background
2100.0,300.0,550.0,0.0,-0.020934530277467306,background
2100.0,300.0,650.0,0.0,-0.022715161637815548,background
2100.0,300.0,750.0,0.0,-0.023661492592582836,background
2100.0,300.0,850.0,0.0,-0.023661492592582836,background
2100.0,300.0,950.0,0.0,-0.022715161637815548,background
2100.0,300.0,1050.0,0.0,-0.020934530277467306,background
2100.0,300.0,1150.0,0.0,-0.018521847521807435,background
2100.0,300.0,1250.0,0.0,-0.015731824144713746,background
2100.0,300.0,1350.0,0.0,-0.012827663421209893,background
2100.0,300.0,1450.0,0.0,-0.01004129494447845,background
2100.0,400.0,50.0,0.0,-0.006978093464107537,background
2100.0,400.0,150.0,0.0,-0.00928583408761553,background
2100.0,400.0,250.0,0.0,-0.011862569013235631,background
2100.0,400.0,350.0,0.0,-0.014548234038647048,background
2100.0,400.0,450.0,0.0,-0.017128348886733154,background
2100.0,400.0,550.0,0.0,-0.01935951248654635,background
2100.0,400.0,650.0,0.0,-0.021006177331551332,background
2100.0,400.0,750.0,0.0,-0.021905910696972085,background
2100.0,400.0,850.0,0.0,-0.021905910696972085,background
2100.0,400.0,950.0,0.0,-0.021030777331551332,background
2100.0,400.0,1050.0,0.0,-0.01938411248654635,background
2100.0,400.0,1150.0,0.0,-0.017128348886733154,background
2100.0,400.0,1250.0,0.0,-0.014548234038647048,background
2100.0,400.0,1350.0,0.0,-0.011862569013235631,background
2100.0,400.0,1450.0,0.0,-0.00928583408761553,background
2100.0,500.0,50.0,0.0,-0.0062682137429717726,background
2100.0,500.0,150.0,0.0,-0.008341188483979644,background
2100.0,500.0,250.0,0.0,-0.0106557928033176,background
2100.0,500.0,350.0,0.0,-0.013068245790353582,background
2100.0,500.0,450.0,0.0,-0.015385886193481552,background
2100.0,500.0,550.0,0.0,-0.017390074072463495,background
2100.0,500.0,650.0,0.0,-0.018967624110309656,background
2100.0,500.0,750.0,0.0,-0.02017193037504784,background
2100.0,500.0,850.0,0.0,-0.020467130375047844,background
2100.0,500.0,950.0,0.0,-0.01968102411030966,background
2100.0,500.0,1050.0,0.0,-0.017906674072463494,background
2100.0,500.0,1150.0,0.0,-0.015484286193481552,background
2100.0,500.0,1250.0,0.0,-0.013068245790353582,background
2100.0,500.0,1350.0,0.0,-0.0106557928033176,background
2100.0,500.0,1450.0,0.0,-0.008341188483979644,background
2100.0,600.0,50.0,0.0,-0.005430628700106804,background
2100.0,600.0,150.0,0.0,-0.00722660385103977,background
2100.0,600.0,250.0,0.0,-0.009231921021355111,background
2100.0,600.0,350.0,0.0,-0.011322011909488212,background
2100.0,600.0,450.0,0.0,-0.013329959469327914,background
2100.0,600.0,550.0,0.0,-0.015213939347600125,background
2100.0,600.0,650.0,0.0,-0.017799239145895627,background
2100.0,600.0,750.0,0.0,-0.022711502590390897,background
2100.0,600.0,850.0,0.0,-0.0266475025903909,background
2100.0,600.0,950.0,0.0,-0.02596643914589563,background
2100.0,600.0,1050.0,0.0,-0.020748939347600127,background
2100.0,600.0,1150.0,0.0,-0.014781359469327914,background
2100.0,600.0,1250.0,0.0,-0.011469611909488212,background
2100.0,600.0,1350.0,0.0,-0.009231921021355111,background
2100.0,600.0,1450.0,0.0,-0.00722660385103977,background
2100.0,700.0,50.0,0.0,-0.004482402856883585,background
2100.0,700.0,150.0,0.0,-0.005964788155527834,background
2100.0,700.0,250.0,0.0,-0.007619962889348691,background
2100.0,700.0,350.0,0.0,-0.009345109255538284,background
2100.0,700.0,450.0,0.0,-0.011100855094431835,background
2100.0,700.0,550.0,0.0,-0.013960850872822918,background
2100.0,700.0,650.0,0.0,-0.02389919182220186,background
2100.0,700.0,750.0,0.0,-0.047782136814597406,background
2100.0,700.0,850.0,0.0,-0.0689381368145974,background
2100.0,700.0,950.0,0.0,-0.06837599182220186,background
2100.0,700.0,1050.0,0.0,-0.04616225087282291,background
2100.0,700.0,1150.0,0.0,-0.02140825509443184,background
2100.0,700.0,1250.0,0.0,-0.010870309255538283,background
2100.0,700.0,1350.0,0.0,-0.007718362889348691,background
2100.0,700.0,1450.0,0.0,-0.005964788155527834,background
2100.0,800.0,50.0,0.0,-0.0034428548727075234,background
2100.0,800.0,150.0,0.0,-0.004581448973152944,background
2100.0,800.0,250.0,0.0,-0.005852759602621766,background
2100.0,800.0,350.0,0.0,-0.007202414213420166,background
2100.0,800.0,450.0,0.0,-0.009114992430546177,background
2100.0,800.0,550.0,0.0,-0.01710380492480917,background
2100.0,800.0,650.0,0.0,-0.050314437162139,background
2100.0,800.0,750.0,-0.3,-0.11561641085317725,low_density_zone
2100.0,800.0,850.0,-0.3,-0.16673521085317722,low_density_zone
2100.0,800.0,950.0,-0.3,-0.16630343716213897,low_density_zone
2100.0,800.0,1050.0,-0.3,-0.11437220492480915,low_density_zone
2100.0,800.0,1150.0,0.0,-0.048401192430546164,background
2100.0,800.0,1250.0,0.0,-0.014730014213420167,background
2100.0,800.0,1350.0,0.0,-0.006516959602621766,background
2100.0,800.0,1450.0,0.0,-0.004606048973152943,background
2100.0,900.0,50.0,0.0,-0.0023331639567147127,background
2100.0,900.0,150.0,0.0,-0.0031047697358447886,background
2100.0,900.0,250.0,0.0,-0.003966315240413878,background
2100.0,900.0,350.0,0.0,-0.004987282123392655,background
2100.0,900.0,450.0,0.0,-0.008457557723641134,background
2100.0,900.0,550.0,0.0,-0.0291787595534237,background
2100.0,900.0,650.0,0.0,-0.0952637310074915,background
2100.0,900.0,750.0,-0.3,-0.1797375366648993,low_density_zone
2100.0,900.0,850.0,-0.3,-0.22760913666489924,low_density_zone
2100.0,900.0,950.0,-0.3,-0.22731653100749144,low_density_zone
2100.0,900.0,1050.0,-0.3,-0.17889435955342364,low_density_zone
2100.0,900.0,1150.0,0.0,-0.09396715772364111,background
2100.0,900.0,1250.0,0.0,-0.027570082123392646,background
2100.0,900.0,1350.0,0.0,-0.0066969152404138775,background
2100.0,900.0,1450.0,0.0,-0.0032277697358447884,background
2100.0,1000.0,50.0,0.0,-0.0011759383735971082,background
2100.0,1000.0,150.0,0.0,-0.0015648355371920704,background
2100.0,1000.0,250.0,0.0,-0.0020236632375245566,background
2100.0,1000.0,350.0,0.0,-0.0031650476831547717,background
2100.0,1000.0,450.0,0.0,-0.011309484963208136,background
2100.0,1000.0,550.0,0.0,-0.05296427747581758,background
2100.0,1000.0,650.0,-0.3,-0.15119897109060712,low_density_zone
2100.0,1000.0,750.0,-0.3,-0.22231744731913666,low_density_zone
2100.0,1000.0,850.0,-0.3,-0.2454168473191366,low_density_zone
2100.0,1000.0,950.0,-0.3,-0.245269371090607,low_density_zone
2100.0,1000.0,1050.0,-0.3,-0.2218924774758175,low_density_zone
2100.0,1000.0,1150.0,-0.3,-0.1505454849632081,low_density_zone
2100.0,1000.0,1250.0,0.0,-0.05216824768315476,background
2100.0,1000.0,1350.0,0.0,-0.010436863237524555,background
2100.0,1000.0,1450.0,0.0,-0.0023028355371920704,background
2100.0,1100.0,50.0,0.0,5.245165405825745e-06,background
2100.0,1100.0,150.0,0.0,6.979805583161197e-06,background
2100.0,1100.0,250.0,0.0,-1.5683361532417975e-05,background
2100.0,1100.0,350.0,0.0,-0.0007418246500669754,background
2100.0,1100.0,450.0,0.0,-0.00959096527662438,background
2100.0,1100.0,550.0,0.0,-0.058631848196460765,background
2100.0,1100.0,650.0,-0.3,-0.1684942104616089,low_density_zone
2100.0,1100.0,750.0,-0.3,-0.2306823526573995,low_density_zone
2100.0,1100.0,850.0,-0.3,-0.2442861526573995,low_density_zone
2100.0,1100.0,950.0,-0.3,-0.24428681046160886,low_density_zone
2100.0,1100.0,1050.0,-0.3,-0.2306842481964607,low_density_zone
2100.0,1100.0,1150.0,-0.3,-0.16855616527662431,low_density_zone
2100.0,1100.0,1250.0,0.0,-0.059093024650066966,background
2100.0,1100.0,1350.0,0.0,-0.010052483361532418,background
2100.0,1100.0,1450.0,0.0,-0.0008294201944168386,background
2100.0,1200.0,50.0,0.0,0.0011863218421409526,background
2100.0,1200.0,150.0,0.0,0.0015786529454351749,background
2100.0,1200.0,250.0,0.0,0.002080674851512199,background
2100.0,1200.0,350.0,0.0,0.0029702155918974356,background
2100.0,1200.0,450.0,0.0,-0.0005369878929483221,background
2100.0,1200.0,550.0,0.0,-0.040314715387969303,background
2100.0,1200.0,650.0,-0.3,-0.13790341152044117,low_density_zone
2100.0,1200.0,750.0,-0.3,-0.2087256330852532,low_density_zone
2100.0,1200.0,850.0,-0.3,-0.23182503308525315,low_density_zone
2100.0,1200.0,950.0,-0.3,-0.23197381152044108,low_density_zone
2100.0,1200.0,1050.0,-0.3,-0.2092429153879693,low_density_zone
2100.0,1200.0,1150.0,-0.3,-0.13977298789294829,low_density_zone
2100.0,1200.0,1250.0,0.0,-0.046032984408102565,background
2100.0,1200.0,1350.0,0.0,-0.0063325251484878005,background
2100.0,1200.0,1450.0,0.0,0.0008406529454351749,background
2100.0,1300.0,50.0,0.0,0.0023432290156113183,background
2100.0,1300.0,150.0,0.0,0.003177203432486527,background
2100.0,1300.0,250.0,0.0,0.005105185566665223,background
2100.0,1300.0,350.0,0.0,0.01290978619779546,background
2100.0,1300.0,450.0,0.0,0.02860014330278439,background
2100.0,1300.0,550.0,0.0,0.016399923317183655,background
2100.0,1300.0,650.0,0.0,-0.047518810113148076,background
2100.0,1300.0,750.0,-0.3,-0.1313471021813224,low_density_zone
2100.0,1300.0,850.0,-0.3,-0.17921870218132235,low_density_zone
2100.0,1300.0,950.0,-0.3,-0.179571610113148,low_density_zone
2100.0,1300.0,1050.0,-0.3,-0.1333156766828163,low_density_zone
2100.0,1300.0,1150.0,0.0,-0.056909456697215595,background
2100.0,1300.0,1250.0,0.0,-0.009673013802204537,background
2100.0,1300.0,1350.0,0.0,0.0023745855666652237,background
2100.0,1300.0,1450.0,0.0,0.003054203432486527,background
2100.0,1400.0,50.0,0.0,0.0034671564616897475,background
2100.0,1400.0,150.0,0.0,0.004963146081994619,background
2100.0,1400.0,250.0,0.0,0.010016540044262418,background
2100.0,1400.0,350.0,0.0,0.03074482693488169,background
2100.0,1400.0,450.0,0.18,0.07361009310638864,dyke_or_fault_zone
2100.0,1400.0,550.0,0.18,0.08725011641189842,dyke_or_fault_zone
2100.0,1400.0,650.0,0.18,0.05944516023832252,dyke_or_fault_zone
2100.0,1400.0,750.0,-0.12,-0.004637829445383251,low_density_zone
2100.0,1400.0,850.0,-0.12,-0.055756629445383246,low_density_zone
2100.0,1400.0,950.0,-0.12,-0.056543839761677456,low_density_zone
2100.0,1400.0,1050.0,-0.12,-0.010018283588101562,low_density_zone
2100.0,1400.0,1150.0,0.18,0.03432389310638865,dyke_or_fault_zone
2100.0,1400.0,1250.0,0.0,0.02321722693488169,background
2100.0,1400.0,1350.0,0.0,0.009352340044262417,background
2100.0,1400.0,1450.0,0.0,0.004953306081994619,background
2100.0,1500.0,50.0,0.0,0.004505986580587654,background
2100.0,1500.0,150.0,0.0,0.0064636099922877445,background
2100.0,1500.0,250.0,0.0,0.013317562979549778,background
2100.0,1500.0,350.0,0.0,0.041141785340113445,background
2100.0,1500.0,450.0,0.18,0.09805399370632356,dyke_or_fault_zone
2100.0,1500.0,550.0,0.18,0.12415889076695233,dyke_or_fault_zone
2100.0,1500.0,650.0,0.18,0.121533633906216,dyke_or_fault_zone
2100.0,1500.0,750.0,0.18,0.09924840549528588,dyke_or_fault_zone
2100.0,1500.0,850.0,0.18,0.0780924054952859,dyke_or_fault_zone
2100.0,1500.0,950.0,0.18,0.077056833906216,dyke_or_fault_zone
2100.0,1500.0,1050.0,0.18,0.09195749076695234,dyke_or_fault_zone
2100.0,1500.0,1150.0,0.18,0.08774659370632357,dyke_or_fault_zone
2100.0,1500.0,1250.0,0.0,0.03961658534011345,background
2100.0,1500.0,1350.0,0.0,0.01321916297954978,background
2100.0,1500.0,1450.0,0.0,0.0064783699922877445,background
2100.0,1600.0,50.0,0.0,0.00545331478858219,background
2100.0,1600.0,150.0,0.0,0.007606151193652011,background
2100.0,1600.0,250.0,0.0,0.013392955156092325,background
2100.0,1600.0,350.0,0.0,0.03491025656493228,background
2100.0,1600.0,450.0,0.18,0.07913473475599207,dyke_or_fault_zone
2100.0,1600.0,550.0,0.18,0.10015020890815816,dyke_or_fault_zone
2100.0,1600.0,650.0,0.18,0.1039083390756767,dyke_or_fault_zone
2100.0,1600.0,750.0,0.18,0.10071343654304049,dyke_or_fault_zone
2100.0,1600.0,850.0,0.18,0.0967774365430405,dyke_or_fault_zone
2100.0,1600.0,950.0,0.18,0.09574113907567668,dyke_or_fault_zone
2100.0,1600.0,1050.0,0.18,0.09461520890815814,dyke_or_fault_zone
2100.0,1600.0,1150.0,0.18,0.07768333475599205,dyke_or_fault_zone
2100.0,1600.0,1250.0,0.0,0.03476265656493228,background
2100.0,1600.0,1350.0,0.0,0.013392955156092325,background
2100.0,1600.0,1450.0,0.0,0.007620911193652012,background
2100.0,1700.0,50.0,0.0,0.006275080714220523,background
2100.0,1700.0,150.0,0.0,0.008409366446379877,background
2100.0,1700.0,250.0,0.0,0.011789226467588395,background
2100.0,1700.0,350.0,0.0,0.021230082351944124,background
2100.0,1700.0,450.0,0.0,0.04098182178304176,background
2100.0,1700.0,550.0,0.0,0.05001396529559753,background
2100.0,1700.0,650.0,0.0,0.05245905577607679,background
2100.0,1700.0,750.0,0.0,0.052886863238173557,background
2100.0,1700.0,850.0,0.0,0.052591663238173554,background
2100.0,1700.0,950.0,0.0,0.05174565577607679,background
2100.0,1700.0,1050.0,0.0,0.049497365295597534,background
2100.0,1700.0,1150.0,0.0,0.04088342178304176,background
2100.0,1700.0,1250.0,0.0,0.021230082351944124,background
2100.0,1700.0,1350.0,0.0,0.011789226467588395,background
2100.0,1700.0,1450.0,0.0,0.008409366446379877,background
2100.0,1800.0,50.0,0.0,0.006983761414034393,background
2100.0,1800.0,150.0,0.0,0.009293376497717717,background
2100.0,1800.0,250.0,0.0,0.011960764373884887,background
2100.0,1800.0,350.0,0.0,0.015770370828215627,background
2100.0,1800.0,450.0,0.0,0.022131141372187683,background
2100.0,1800.0,550.0,0.0,0.025485877232559927,background
2100.0,1800.0,650.0,0.0,0.027222439579553927,background
2100.0,1800.0,750.0,0.0,0.028073683771236903,background
2100.0,1800.0,850.0,0.0,0.028073683771236903,background
2100.0,1800.0,950.0,0.0,0.027197839579553927,background
2100.0,1800.0,1050.0,0.0,0.025461277232559927,background
2100.0,1800.0,1150.0,0.0,0.022131141372187683,background
2100.0,1800.0,1250.0,0.0,0.015770370828215627,background
2100.0,1800.0,1350.0,0.0,0.011960764373884887,background
2100.0,1800.0,1450.0,0.0,0.009293376497717717,background
2100.0,1900.0,50.0,0.0,0.007550158596592763,background
2100.0,1900.0,150.0,0.0,0.010047088137147955,background
2100.0,1900.0,250.0,0.0,0.012835064172418729,background
2100.0,1900.0,350.0,0.0,0.01579994041314496,background
2100.0,1900.0,450.0,0.0,0.018990093457424535,background
2100.0,1900.0,550.0,0.0,0.02146320817857603,background
2100.0,1900.0,650.0,0.0,0.023244866850700385,background
2100.0,1900.0,750.0,0.0,0.02419174377862954,background
2100.0,1900.0,850.0,0.0,0.02419174377862954,background
2100.0,1900.0,950.0,0.0,0.023244866850700385,background
2100.0,1900.0,1050.0,0.0,0.02146320817857603,background
2100.0,1900.0,1150.0,0.0,0.018990093457424535,background
2100.0,1900.0,1250.0,0.0,0.01579994041314496,background
2100.0,1900.0,1350.0,0.0,0.012835064172418729,background
2100.0,1900.0,1450.0,0.0,0.010047088137147955,background
2100.0,2000.0,50.0,0.0,0.007962732780730656,background
2100.0,2000.0,150.0,0.0,0.010596105636332136,background
2100.0,2000.0,250.0,0.0,0.01353642905920175,background
2100.0,2000.0,350.0,0.0,0.016601053092385343,background
2100.0,2000.0,450.0,0.0,0.019559993359471048,background
2100.0,2000.0,550.0,0.0,0.022105983840508228,background
2100.0,2000.0,650.0,0.0,0.02398500025203101,background
2100.0,2000.0,750.0,0.0,0.0249836187388985,background
2100.0,2000.0,850.0,0.0,0.0249836187388985,background
2100.0,2000.0,950.0,0.0,0.02398500025203101,background
2100.0,2000.0,1050.0,0.0,0.022105983840508228,background
2100.0,2000.0,1150.0,0.0,0.019559993359471048,background
2100.0,2000.0,1250.0,0.0,0.016601053092385343,background
2100.0,2000.0,1350.0,0.0,0.01353642905920175,background
2100.0,2000.0,1450.0,0.0,0.010596105636332136,background
2100.0,2100.0,50.0,0.0,0.008213078394927537,background
2100.0,2100.0,150.0,0.0,0.010929243598721376,background
2100.0,2100.0,250.0,0.0,0.01396200979136685,background
2100.0,2100.0,350.0,0.0,0.017122984563297635,background
2100.0,2100.0,450.0,0.0,0.02015972885803143,background
2100.0,2100.0,550.0,0.0,0.02278576441508285,background
2100.0,2100.0,650.0,0.0,0.02472385646440263,background
2100.0,2100.0,750.0,0.0,0.02575387117733062,background
2100.0,2100.0,850.0,0.0,0.02575387117733062,background
2100.0,2100.0,950.0,0.0,0.02472385646440263,background
2100.0,2100.0,1050.0,0.0,0.02278576441508285,background
2100.0,2100.0,1150.0,0.0,0.02015972885803143,background
2100.0,2100.0,1250.0,0.0,0.017122984563297635,background
2100.0,2100.0,1350.0,0.0,0.01396200979136685,background
2100.0,2100.0,1450.0,0.0,0.010929243598721376,background
2100.0,2200.0,50.0,0.0,0.008296095028043104,background
2100.0,2200.0,150.0,0.0,0.011039714844999273,background
2100.0,2200.0,250.0,0.0,0.014103135808759026,background
2100.0,2200.0,350.0,0.0,0.017296061265964047,background
2100.0,2200.0,450.0,0.0,0.02036350054190457,background
2100.0,2200.0,550.0,0.0,0.02301607969441501,background
2100.0,2200.0,650.0,0.0,0.02497376170365797,background
2100.0,2200.0,750.0,0.0,0.026014187659412963,background
2100.0,2200.0,850.0,0.0,0.026014187659412963,background
2100.0,2200.0,950.0,0.0,0.02497376170365797,background
2100.0,2200.0,1050.0,0.0,0.02301607969441501,background
2100.0,2200.0,1150.0,0.0,0.02036350054190457,background
2100.0,2200.0,1250.0,0.0,0.017296061265964047,background
2100.0,2200.0,1350.0,0.0,0.014103135808759026,background
2100.0,2200.0,1450.0,0.0,0.011039714844999273,background
2100.0,2300.0,50.0,0.0,0.008210091342437055,background
2100.0,2300.0,150.0,0.0,0.010925268691537876,background
2100.0,2300.0,250.0,0.0,0.01395693188341151,background
2100.0,2300.0,350.0,0.0,0.017116757025798922,background
2100.0,2300.0,450.0,0.0,0.020152396872946517,background
2100.0,2300.0,550.0,0.0,0.02277747735497325,background
2100.0,2300.0,650.0,0.0,0.02471486453062638,background
2100.0,2300.0,750.0,0.0,0.025744504632736656,background
2100.0,2300.0,850.0,0.0,0.025744504632736656,background
2100.0,2300.0,950.0,0.0,0.02471486453062638,background
2100.0,2300.0,1050.0,0.0,0.02277747735497325,background
2100.0,2300.0,1150.0,0.0,0.020152396872946517,background
2100.0,2300.0,1250.0,0.0,0.017116757025798922,background
2100.0,2300.0,1350.0,0.0,0.01395693188341151,background
2100.0,2300.0,1450.0,0.0,0.010925268691537876,background
2100.0,2400.0,50.0,0.0,0.007956819532401193,background
2100.0,2400.0,150.0,0.0,0.010588236804653586,background
2100.0,2400.0,250.0,0.0,0.013526376697942698,background
2100.0,2400.0,350.0,0.0,0.016588724893993028,background
2100.0,2400.0,450.0,0.0,0.01953071876734615,background
2100.0,2400.0,550.0,0.0,0.022074818556535022,background
2100.0,2400.0,650.0,0.0,0.023952439581453426,background
2100.0,2400.0,750.0,0.0,0.024950316478811154,background
2100.0,2400.0,850.0,0.0,0.024950316478811154,background
2100.0,2400.0,950.0,0.0,0.023952439581453426,background
2100.0,2400.0,1050.0,0.0,0.022074818556535022,background
2100.0,2400.0,1150.0,0.0,0.01953071876734615,background
2100.0,2400.0,1250.0,0.0,0.016588724893993028,background
2100.0,2400.0,1350.0,0.0,0.013526376697942698,background
2100.0,2400.0,1450.0,0.0,0.010588236804653586,background
2100.0,2500.0,50.0,0.0,0.007541439625865617,background
2100.0,2500.0,150.0,0.0,0.010035485696452155,background
2100.0,2500.0,250.0,0.0,0.012820242159428051,background
2100.0,2500.0,350.0,0.0,0.015722722722151413,background
2100.0,2500.0,450.0,0.0,0.018511131970999063,background
2100.0,2500.0,550.0,0.0,0.020922418903449487,background
2100.0,2500.0,650.0,0.0,0.022702020104911565,background
2100.0,2500.0,750.0,0.0,0.023647803573397293,background
2100.0,2500.0,850.0,0.0,0.023647803573397293,background
2100.0,2500.0,950.0,0.0,0.022702020104911565,background
2100.0,2500.0,1050.0,0.0,0.020922418903449487,background
2100.0,2500.0,1150.0,0.0,0.018511131970999063,background
2100.0,2500.0,1250.0,0.0,0.015722722722151413,background
2100.0,2500.0,1350.0,0.0,0.012820242159428051,background
2100.0,2500.0,1450.0,0.0,0.010035485696452155,background
2100.0,2600.0,50.0,0.0,0.0069724143566775015,background
2100.0,2600.0,150.0,0.0,0.009278276830087768,background
2100.0,2600.0,250.0,0.0,0.01185291468513457,background
2100.0,2600.0,350.0,0.0,0.014536393987428512,background
2100.0,2600.0,450.0,0.0,0.017114409014198168,background
2100.0,2600.0,550.0,0.0,0.019343756785971444,background
2100.0,2600.0,650.0,0.0,0.02098908149608082,background
2100.0,2600.0,750.0,0.0,0.021863502635959826,background
2100.0,2600.0,850.0,0.0,0.021863502635959826,background
2100.0,2600.0,950.0,0.0,0.02098908149608082,background
2100.0,2600.0,1050.0,0.0,0.019343756785971444,background
2100.0,2600.0,1150.0,0.0,0.017114409014198168,background
2100.0,2600.0,1250.0,0.0,0.014536393987428512,background
2100.0,2600.0,1350.0,0.0,0.01185291468513457,background
2100.0,2600.0,1450.0,0.0,0.009278276830087768,background
2100.0,2700.0,50.0,0.0,0.006261336749269876,background
2100.0,2700.0,150.0,0.0,0.008332037184578762,background
2100.0,2700.0,250.0,0.0,0.010644102101149175,background
2100.0,2700.0,350.0,0.0,0.013053908333514963,background
2100.0,2700.0,450.0,0.0,0.015369006002921794,background
2100.0,2700.0,550.0,0.0,0.017370995043767972,background
2100.0,2700.0,650.0,0.0,0.018848522273919387,background
2100.0,2700.0,750.0,0.0,0.01963376608436783,background
2100.0,2700.0,850.0,0.0,0.01963376608436783,background
2100.0,2700.0,950.0,0.0,0.018848522273919387,background
2100.0,2700.0,1050.0,0.0,0.017370995043767972,background
2100.0,2700.0,1150.0,0.0,0.015369006002921794,background
2100.0,2700.0,1250.0,0.0,0.013053908333514963,background
2100.0,2700.0,1350.0,0.0,0.010644102101149175,background
2100.0,2700.0,1450.0,0.0,0.008332037184578762,background
2100.0,2800.0,50.0,0.0,0.0054226939284205515,background
2100.0,2800.0,150.0,0.0,0.007216044953572913,background
2100.0,2800.0,250.0,0.0,0.009218432125395692,background
2100.0,2800.0,350.0,0.0,0.01130546915090686,background
2100.0,2800.0,450.0,0.0,0.013310482868953073,background
2100.0,2800.0,550.0,0.0,0.015044325696976495,background
2100.0,2800.0,650.0,0.0,0.01632395307701677,background
2100.0,2800.0,750.0,0.0,0.01700402140966876,background
2100.0,2800.0,850.0,0.0,0.01700402140966876,background
2100.0,2800.0,950.0,0.0,0.01632395307701677,background
2100.0,2800.0,1050.0,0.0,0.015044325696976495,background
2100.0,2800.0,1150.0,0.0,0.013310482868953073,background
2100.0,2800.0,1250.0,0.0,0.01130546915090686,background
2100.0,2800.0,1350.0,0.0,0.009218432125395692,background
2100.0,2800.0,1450.0,0.0,0.007216044953572913,background
2100.0,2900.0,50.0,0.0,0.004473571966118139,background
2100.0,2900.0,150.0,0.0,0.005953036781471929,background
2100.0,2900.0,250.0,0.0,0.007604950615338278,background
2100.0,2900.0,350.0,0.0,0.009326698228760517,background
2100.0,2900.0,450.0,0.0,0.01098077889035271,background
2100.0,2900.0,550.0,0.0,0.012411151094922215,background
2100.0,2900.0,650.0,0.0,0.013466808163159648,background
2100.0,2900.0,750.0,0.0,0.014027845660048723,background
2100.0,2900.0,850.0,0.0,0.014027845660048723,background
2100.0,2900.0,950.0,0.0,0.013466808163159648,background
2100.0,2900.0,1050.0,0.0,0.012411151094922215,background
2100.0,2900.0,1150.0,0.0,0.01098077889035271,background
2100.0,2900.0,1250.0,0.0,0.009326698228760517,background
2100.0,2900.0,1350.0,0.0,0.007604950615338278,background
2100.0,2900.0,1450.0,0.0,0.005953036781471929,background
2200.0,0.0,50.0,0.0,-0.009057832715411877,background
2200.0,0.0,150.0,0.0,-0.012053368476836234,background
2200.0,0.0,250.0,0.0,-0.015398069150204353,background
2200.0,0.0,350.0,0.0,-0.018884165267278964,background
2200.0,0.0,450.0,0.0,-0.022233253209525836,background
